GAME_ID,Season ID,Home Team Name,Away Team Name,Home Points,Away Points,Home Win,Match,Date
0021100921,22011,Brooklyn Nets,New York Knicks,95,104,W,NYK @ NJN,2012-04-18
0021100922,22011,Atlanta Hawks,Detroit Pistons,116,84,W,ATL vs. DET,2012-04-18
0021100923,22011,Miami Heat,Toronto Raptors,96,72,W,MIA vs. TOR,2012-04-18
0021100924,22011,Boston Celtics,Orlando Magic,102,98,L,ORL @ BOS,2012-04-18
0021100925,22011,Memphis Grizzlies,New Orleans Pelicans,103,91,L,NOH @ MEM,2012-04-18
0021100926,22011,Dallas Mavericks,Houston Rockets,117,110,W,DAL vs. HOU,2012-04-18
0021100927,22011,Denver Nuggets,Los Angeles Clippers,98,104,L,DEN vs. LAC,2012-04-18
0021100928,22011,Phoenix Suns,Oklahoma City Thunder,97,109,L,PHX vs. OKC,2012-04-18
0021100929,22011,Sacramento Kings,San Antonio Spurs,102,127,W,SAS @ SAC,2012-04-18
0021100930,22011,Portland Trail Blazers,Utah Jazz,91,112,L,POR vs. UTA,2012-04-18
0021100931,22011,Golden State Warriors,Los Angeles Lakers,87,99,L,GSW vs. LAL,2012-04-18
0021100932,22011,Indiana Pacers,Milwaukee Bucks,118,109,L,MIL @ IND,2012-04-19
0021100933,22011,Detroit Pistons,Minnesota Timberwolves,80,91,L,DET vs. MIN,2012-04-19
0021100934,22011,Miami Heat,Chicago Bulls,83,72,W,MIA vs. CHI,2012-04-19
0021100935,22011,New Orleans Pelicans,Houston Rockets,105,99,W,NOH vs. HOU,2012-04-19
0021100936,22011,Phoenix Suns,Los Angeles Clippers,93,90,L,LAC @ PHX,2012-04-19
0021100937,22011,Charlotte Hornets,Memphis Grizzlies,80,85,W,MEM @ CHA,2012-04-20
0021100938,22011,Atlanta Hawks,Boston Celtics,97,92,W,ATL vs. BOS,2012-04-20
0021100939,22011,Cleveland Cavaliers,New York Knicks,98,90,L,NYK @ CLE,2012-04-20
0021100940,22011,Dallas Mavericks,Golden State Warriors,104,94,W,DAL vs. GSW,2012-04-20
0021100941,22011,San Antonio Spurs,Los Angeles Lakers,121,97,W,SAS vs. LAL,2012-04-20
0021100942,22011,Sacramento Kings,Oklahoma City Thunder,92,103,L,SAC vs. OKC,2012-04-20
0021100943,22011,Phoenix Suns,Denver Nuggets,107,118,W,DEN @ PHX,2012-04-21
0021100944,22011,Indiana Pacers,Philadelphia 76ers,106,109,L,IND vs. PHI,2012-04-21
0021100945,22011,Miami Heat,Washington Wizards,84,86,W,WAS @ MIA,2012-04-21
0021100946,22011,Chicago Bulls,Dallas Mavericks,93,83,W,CHI vs. DAL,2012-04-21
0021100947,22011,Memphis Grizzlies,Portland Trail Blazers,93,89,L,POR @ MEM,2012-04-21
0021100948,22011,Houston Rockets,Golden State Warriors,99,96,L,GSW @ HOU,2012-04-21
0021100949,22011,Milwaukee Bucks,Brooklyn Nets,106,95,W,MIL vs. NJN,2012-04-21
0021100950,22011,Utah Jazz,Orlando Magic,117,107,L,ORL @ UTA,2012-04-21
0021100951,22011,Atlanta Hawks,New York Knicks,112,113,W,NYK @ ATL,2012-04-22
0021100952,22011,Los Angeles Lakers,Oklahoma City Thunder,114,106,W,LAL vs. OKC,2012-04-22
0021100953,22011,Charlotte Hornets,Sacramento Kings,88,114,L,CHA vs. SAC,2012-04-22
0021100954,22011,Miami Heat,Houston Rockets,97,88,W,MIA vs. HOU,2012-04-22
0021100955,22011,Detroit Pistons,Toronto Raptors,76,73,W,DET vs. TOR,2012-04-22
0021100956,22011,San Antonio Spurs,Cleveland Cavaliers,114,98,W,SAS vs. CLE,2012-04-22
0021100957,22011,Minnesota Timberwolves,Golden State Warriors,88,93,L,MIN vs. GSW,2012-04-22
0021100958,22011,Denver Nuggets,Orlando Magic,101,74,W,DEN vs. ORL,2012-04-22
0021100959,22011,Los Angeles Clippers,New Orleans Pelicans,107,98,L,NOH @ LAC,2012-04-22
0021100960,22011,Washington Wizards,Charlotte Hornets,101,73,L,CHA @ WAS,2012-04-23
0021100961,22011,Indiana Pacers,Detroit Pistons,103,97,L,DET @ IND,2012-04-23
0021100962,22011,Brooklyn Nets,Philadelphia 76ers,87,105,L,NJN vs. PHI,2012-04-23
0021100963,22011,Milwaukee Bucks,Toronto Raptors,92,86,W,MIL vs. TOR,2012-04-23
0021100964,22011,Memphis Grizzlies,Cleveland Cavaliers,109,101,L,CLE @ MEM,2012-04-23
0021100965,22011,San Antonio Spurs,Portland Trail Blazers,124,89,W,SAS vs. POR,2012-04-23
0021100966,22011,Atlanta Hawks,Los Angeles Clippers,109,102,L,LAC @ ATL,2012-04-24
0021100967,22011,Boston Celtics,Miami Heat,78,66,W,BOS vs. MIA,2012-04-24
0021100968,22011,Oklahoma City Thunder,Sacramento Kings,118,110,W,OKC vs. SAC,2012-04-24
0021100969,22011,Utah Jazz,Phoenix Suns,100,88,W,UTA vs. PHX,2012-04-24
0021100970,22011,Golden State Warriors,New Orleans Pelicans,81,83,L,GSW vs. NOH,2012-04-24
0021100971,22011,Orlando Magic,Charlotte Hornets,102,95,W,ORL vs. CHA,2012-04-25
0021100972,22011,Cleveland Cavaliers,Washington Wizards,85,96,L,CLE vs. WAS,2012-04-25
0021100973,22011,Indiana Pacers,Chicago Bulls,87,92,W,CHI @ IND,2012-04-25
0021100974,22011,New York Knicks,Los Angeles Clippers,99,93,L,LAC @ NYK,2012-04-25
0021100975,22011,Milwaukee Bucks,Philadelphia 76ers,85,90,W,PHI @ MIL,2012-04-25
0021100976,22011,Oklahoma City Thunder,Denver Nuggets,101,106,L,OKC vs. DEN,2012-04-25
0021100977,22011,Phoenix Suns,San Antonio Spurs,106,110,L,PHX vs. SAS,2012-04-25
0021100978,22011,Detroit Pistons,Philadelphia 76ers,108,86,W,DET vs. PHI,2012-04-26
0021100979,22011,Boston Celtics,Milwaukee Bucks,87,74,W,BOS vs. MIL,2012-04-26
0021100980,22011,Toronto Raptors,Brooklyn Nets,98,67,W,TOR vs. NJN,2012-04-26
0021100981,22011,Washington Wizards,Miami Heat,104,70,W,WAS vs. MIA,2012-04-26
0021100982,22011,Charlotte Hornets,New York Knicks,84,104,L,CHA vs. NYK,2012-04-26
0021100983,22011,Atlanta Hawks,Dallas Mavericks,106,89,W,ATL vs. DAL,2012-04-26
0021100984,22011,Chicago Bulls,Cleveland Cavaliers,107,75,L,CLE @ CHI,2012-04-26
0021100985,22011,Memphis Grizzlies,Orlando Magic,88,76,W,MEM vs. ORL,2012-04-26
0021100986,22011,Houston Rockets,New Orleans Pelicans,84,77,W,HOU vs. NOH,2012-04-26
0021100987,22011,Minnesota Timberwolves,Denver Nuggets,102,131,W,DEN @ MIN,2012-04-26
0021100988,22011,Utah Jazz,Portland Trail Blazers,96,94,W,UTA vs. POR,2012-04-26
0021100989,22011,Sacramento Kings,Los Angeles Lakers,113,96,W,SAC vs. LAL,2012-04-26
0021100990,22011,Golden State Warriors,San Antonio Spurs,101,107,L,GSW vs. SAS,2012-04-26
0021200001,22012,Cleveland Cavaliers,Washington Wizards,94,84,W,CLE vs. WAS,2012-10-30
0021200002,22012,Miami Heat,Boston Celtics,120,107,L,BOS @ MIA,2012-10-30
0021200003,22012,Los Angeles Lakers,Dallas Mavericks,91,99,L,LAL vs. DAL,2012-10-30
0021200004,22012,Toronto Raptors,Indiana Pacers,88,90,W,IND @ TOR,2012-10-31
0021200005,22012,Philadelphia 76ers,Denver Nuggets,84,75,W,PHI vs. DEN,2012-10-31
0021200006,22012,Detroit Pistons,Houston Rockets,96,105,W,HOU @ DET,2012-10-31
0021200007,22012,Chicago Bulls,Sacramento Kings,93,87,L,SAC @ CHI,2012-10-31
0021200008,22012,New Orleans Pelicans,San Antonio Spurs,95,99,W,SAS @ NOH,2012-10-31
0021200009,22012,Utah Jazz,Dallas Mavericks,113,94,W,UTA vs. DAL,2012-10-31
0021200010,22012,Phoenix Suns,Golden State Warriors,85,87,L,PHX vs. GSW,2012-10-31
0021200011,22012,Los Angeles Clippers,Memphis Grizzlies,101,92,L,MEM @ LAC,2012-10-31
0021200012,22012,Portland Trail Blazers,Los Angeles Lakers,116,106,L,LAL @ POR,2012-10-31
0021200013,22012,Brooklyn Nets,New York Knicks,96,89,L,NYK @ BKN,2012-11-26
0021200014,22012,San Antonio Spurs,Oklahoma City Thunder,86,84,L,OKC @ SAS,2012-11-01
0021200015,22012,Charlotte Hornets,Indiana Pacers,90,89,L,IND @ CHA,2012-11-02
0021200016,22012,Orlando Magic,Denver Nuggets,102,89,W,ORL vs. DEN,2012-11-02
0021200017,22012,Boston Celtics,Milwaukee Bucks,88,99,W,MIL @ BOS,2012-11-02
0021200018,22012,Atlanta Hawks,Houston Rockets,102,109,L,ATL vs. HOU,2012-11-02
0021200019,22012,Cleveland Cavaliers,Chicago Bulls,86,115,W,CHI @ CLE,2012-11-02
0021200020,22012,New York Knicks,Miami Heat,104,84,W,NYK vs. MIA,2012-11-02
0021200021,22012,New Orleans Pelicans,Utah Jazz,88,86,W,NOH vs. UTA,2012-11-02
0021200022,22012,Oklahoma City Thunder,Portland Trail Blazers,106,92,W,OKC vs. POR,2012-11-02
0021200023,22012,Minnesota Timberwolves,Sacramento Kings,92,80,L,SAC @ MIN,2012-11-02
0021200024,22012,Phoenix Suns,Detroit Pistons,92,89,W,PHX vs. DET,2012-11-02
0021200025,22012,Los Angeles Lakers,Los Angeles Clippers,95,105,W,LAC @ LAL,2012-11-02
0021200026,22012,Golden State Warriors,Memphis Grizzlies,94,104,L,GSW vs. MEM,2012-11-02
0021200027,22012,Washington Wizards,Boston Celtics,86,89,L,WAS vs. BOS,2012-11-03
0021200028,22012,Indiana Pacers,Sacramento Kings,106,98,L,SAC @ IND,2012-11-03
0021200029,22012,Brooklyn Nets,Toronto Raptors,107,100,W,BKN vs. TOR,2012-11-03
0021200030,22012,Miami Heat,Denver Nuggets,119,116,L,DEN @ MIA,2012-11-03
0021200031,22012,Chicago Bulls,New Orleans Pelicans,82,89,W,NOH @ CHI,2012-11-03
0021200032,22012,Houston Rockets,Portland Trail Blazers,85,95,W,POR @ HOU,2012-11-03
0021200033,22012,Milwaukee Bucks,Cleveland Cavaliers,105,102,L,CLE @ MIL,2012-11-03
0021200034,22012,Dallas Mavericks,Charlotte Hornets,126,99,L,CHA @ DAL,2012-11-03
0021200035,22012,San Antonio Spurs,Utah Jazz,110,100,L,UTA @ SAS,2012-11-03
0021200036,22012,Los Angeles Clippers,Golden State Warriors,110,114,L,LAC vs. GSW,2012-11-03
0021200037,22012,New York Knicks,Philadelphia 76ers,100,84,L,PHI @ NYK,2012-11-04
0021200038,22012,Toronto Raptors,Minnesota Timberwolves,105,86,W,TOR vs. MIN,2012-11-04
0021200039,22012,Orlando Magic,Phoenix Suns,115,94,L,PHX @ ORL,2012-11-04
0021200040,22012,Oklahoma City Thunder,Atlanta Hawks,95,104,L,OKC vs. ATL,2012-11-04
0021200041,22012,Los Angeles Lakers,Detroit Pistons,108,79,L,DET @ LAL,2012-11-04
0021200042,22012,Philadelphia 76ers,New York Knicks,88,110,L,PHI vs. NYK,2012-11-05
0021200043,22012,Brooklyn Nets,Minnesota Timberwolves,96,107,W,MIN @ BKN,2012-11-05
0021200044,22012,Miami Heat,Phoenix Suns,124,99,L,PHX @ MIA,2012-11-05
0021200045,22012,Memphis Grizzlies,Utah Jazz,103,94,W,MEM vs. UTA,2012-11-05
0021200046,22012,Dallas Mavericks,Portland Trail Blazers,114,91,L,POR @ DAL,2012-11-05
0021200047,22012,San Antonio Spurs,Indiana Pacers,101,79,W,SAS vs. IND,2012-11-05
0021200048,22012,Sacramento Kings,Golden State Warriors,94,92,L,GSW @ SAC,2012-11-05
0021200049,22012,Los Angeles Clippers,Cleveland Cavaliers,101,108,W,CLE @ LAC,2012-11-05
0021200050,22012,Chicago Bulls,Orlando Magic,99,93,W,CHI vs. ORL,2012-11-06
0021200051,22012,Oklahoma City Thunder,Toronto Raptors,108,88,W,OKC vs. TOR,2012-11-06
0021200052,22012,Denver Nuggets,Detroit Pistons,109,97,W,DEN vs. DET,2012-11-06
0021200053,22012,Charlotte Hornets,Phoenix Suns,110,117,L,CHA vs. PHX,2012-11-07
0021200054,22012,Boston Celtics,Washington Wizards,100,94,W,BOS vs. WAS,2012-11-07
0021200055,22012,Atlanta Hawks,Indiana Pacers,89,86,L,IND @ ATL,2012-11-07
0021200056,22012,Miami Heat,Brooklyn Nets,103,73,W,MIA vs. BKN,2012-11-07
0021200057,22012,Milwaukee Bucks,Memphis Grizzlies,90,108,W,MEM @ MIL,2012-11-07
0021200058,22012,New Orleans Pelicans,Philadelphia 76ers,62,77,W,PHI @ NOH,2012-11-07
0021200059,22012,Houston Rockets,Denver Nuggets,87,93,W,DEN @ HOU,2012-11-07
0021200060,22012,Minnesota Timberwolves,Orlando Magic,90,75,W,MIN vs. ORL,2012-11-07
0021200061,22012,Dallas Mavericks,Toronto Raptors,109,104,W,DAL vs. TOR,2012-11-07
0021200062,22012,Utah Jazz,Los Angeles Lakers,95,86,L,LAL @ UTA,2012-11-07
0021200063,22012,Sacramento Kings,Detroit Pistons,105,103,L,DET @ SAC,2012-11-07
0021200064,22012,Los Angeles Clippers,San Antonio Spurs,106,84,L,SAS @ LAC,2012-11-07
0021200065,22012,Golden State Warriors,Cleveland Cavaliers,106,96,W,GSW vs. CLE,2012-11-07
0021200066,22012,Chicago Bulls,Oklahoma City Thunder,91,97,L,CHI vs. OKC,2012-11-08
0021200067,22012,Portland Trail Blazers,Los Angeles Clippers,90,103,W,LAC @ POR,2012-11-08
0021200068,22012,Washington Wizards,Milwaukee Bucks,91,101,W,MIL @ WAS,2012-11-09
0021200069,22012,Orlando Magic,Brooklyn Nets,68,107,L,ORL vs. BKN,2012-11-09
0021200070,22012,Boston Celtics,Philadelphia 76ers,100,106,W,PHI @ BOS,2012-11-09
0021200071,22012,New York Knicks,Dallas Mavericks,104,94,L,DAL @ NYK,2012-11-09
0021200072,22012,Atlanta Hawks,Miami Heat,89,95,W,MIA @ ATL,2012-11-09
0021200073,22012,Memphis Grizzlies,Houston Rockets,93,85,W,MEM vs. HOU,2012-11-09
0021200074,22012,New Orleans Pelicans,Charlotte Hornets,107,99,L,CHA @ NOH,2012-11-09
0021200075,22012,Oklahoma City Thunder,Detroit Pistons,105,94,W,OKC vs. DET,2012-11-09
0021200076,22012,Minnesota Timberwolves,Indiana Pacers,96,94,L,IND @ MIN,2012-11-09
0021200077,22012,Phoenix Suns,Cleveland Cavaliers,107,105,L,CLE @ PHX,2012-11-09
0021200078,22012,Sacramento Kings,San Antonio Spurs,86,97,W,SAS @ SAC,2012-11-09
0021200079,22012,Denver Nuggets,Utah Jazz,104,84,W,DEN vs. UTA,2012-11-09
0021200080,22012,Los Angeles Lakers,Golden State Warriors,101,77,W,LAL vs. GSW,2012-11-09
0021200081,22012,Toronto Raptors,Philadelphia 76ers,83,93,W,PHI @ TOR,2012-11-10
0021200082,22012,Indiana Pacers,Washington Wizards,89,85,L,WAS @ IND,2012-11-10
0021200083,22012,Charlotte Hornets,Dallas Mavericks,101,97,W,CHA vs. DAL,2012-11-10
0021200084,22012,Chicago Bulls,Minnesota Timberwolves,87,80,W,CHI vs. MIN,2012-11-10
0021200085,22012,Houston Rockets,Detroit Pistons,96,82,L,DET @ HOU,2012-11-10
0021200086,22012,Milwaukee Bucks,Boston Celtics,92,96,W,BOS @ MIL,2012-11-10
0021200087,22012,Utah Jazz,Phoenix Suns,94,81,W,UTA vs. PHX,2012-11-10
0021200088,22012,Portland Trail Blazers,San Antonio Spurs,109,112,W,SAS @ POR,2012-11-10
0021200089,22012,Golden State Warriors,Denver Nuggets,101,107,L,GSW vs. DEN,2012-11-10
0021200090,22012,Brooklyn Nets,Orlando Magic,82,74,W,BKN vs. ORL,2012-11-11
0021200091,22012,Los Angeles Clippers,Atlanta Hawks,89,76,L,ATL @ LAC,2012-11-11
0021200092,22012,Memphis Grizzlies,Miami Heat,104,86,L,MIA @ MEM,2012-11-11
0021200093,22012,Oklahoma City Thunder,Cleveland Cavaliers,106,91,L,CLE @ OKC,2012-11-11
0021200094,22012,Los Angeles Lakers,Sacramento Kings,103,90,W,LAL vs. SAC,2012-11-11
0021200095,22012,Toronto Raptors,Utah Jazz,133,140,L,TOR vs. UTA,2012-11-12
0021200096,22012,Philadelphia 76ers,Milwaukee Bucks,96,105,W,MIL @ PHI,2012-11-12
0021200097,22012,Detroit Pistons,Oklahoma City Thunder,90,92,L,DET vs. OKC,2012-11-12
0021200098,22012,Chicago Bulls,Boston Celtics,95,101,W,BOS @ CHI,2012-11-12
0021200099,22012,Houston Rockets,Miami Heat,110,113,L,HOU vs. MIA,2012-11-12
0021200100,22012,Dallas Mavericks,Minnesota Timberwolves,82,90,W,MIN @ DAL,2012-11-12
0021200101,22012,Phoenix Suns,Denver Nuggets,110,100,L,DEN @ PHX,2012-11-12
0021200102,22012,Portland Trail Blazers,Atlanta Hawks,87,95,W,ATL @ POR,2012-11-12
0021200103,22012,Charlotte Hornets,Washington Wizards,92,76,W,CHA vs. WAS,2012-11-13
0021200104,22012,Orlando Magic,New York Knicks,89,99,L,ORL vs. NYK,2012-11-13
0021200105,22012,Indiana Pacers,Toronto Raptors,72,74,W,TOR @ IND,2012-11-13
0021200106,22012,Brooklyn Nets,Cleveland Cavaliers,114,101,W,BKN vs. CLE,2012-11-13
0021200107,22012,Sacramento Kings,Portland Trail Blazers,86,103,L,SAC vs. POR,2012-11-13
0021200108,22012,Los Angeles Lakers,San Antonio Spurs,82,84,W,SAS @ LAL,2012-11-13
0021200109,22012,Philadelphia 76ers,Detroit Pistons,76,94,L,PHI vs. DET,2012-11-14
0021200110,22012,Boston Celtics,Utah Jazz,98,93,L,UTA @ BOS,2012-11-14
0021200111,22012,Milwaukee Bucks,Indiana Pacers,99,85,W,MIL vs. IND,2012-11-14
0021200112,22012,Houston Rockets,New Orleans Pelicans,100,96,L,NOH @ HOU,2012-11-14
0021200113,22012,Oklahoma City Thunder,Memphis Grizzlies,97,107,L,OKC vs. MEM,2012-11-14
0021200114,22012,Minnesota Timberwolves,Charlotte Hornets,87,89,L,MIN vs. CHA,2012-11-14
0021200115,22012,Dallas Mavericks,Washington Wizards,107,101,L,WAS @ DAL,2012-11-14
0021200116,22012,Phoenix Suns,Chicago Bulls,106,112,W,CHI @ PHX,2012-11-14
0021200117,22012,Los Angeles Clippers,Miami Heat,107,100,W,LAC vs. MIA,2012-11-14
0021200118,22012,Golden State Warriors,Atlanta Hawks,92,88,L,ATL @ GSW,2012-11-14
0021200119,22012,Brooklyn Nets,Boston Celtics,102,97,W,BKN vs. BOS,2012-11-15
0021200120,22012,San Antonio Spurs,New York Knicks,100,104,W,NYK @ SAS,2012-11-15
0021200121,22012,Denver Nuggets,Miami Heat,93,98,L,DEN vs. MIA,2012-11-15
0021200122,22012,Philadelphia 76ers,Utah Jazz,99,93,W,PHI vs. UTA,2012-11-16
0021200123,22012,Detroit Pistons,Orlando Magic,106,110,L,DET vs. ORL,2012-11-16
0021200124,22012,Indiana Pacers,Dallas Mavericks,103,83,W,IND vs. DAL,2012-11-16
0021200125,22012,New Orleans Pelicans,Oklahoma City Thunder,95,110,W,OKC @ NOH,2012-11-16
0021200126,22012,Minnesota Timberwolves,Golden State Warriors,98,106,W,GSW @ MIN,2012-11-16
0021200127,22012,Memphis Grizzlies,New York Knicks,105,95,W,MEM vs. NYK,2012-11-16
0021200128,22012,Sacramento Kings,Atlanta Hawks,96,112,W,ATL @ SAC,2012-11-16
0021200129,22012,Portland Trail Blazers,Houston Rockets,119,117,L,HOU @ POR,2012-11-16
0021200130,22012,Los Angeles Lakers,Phoenix Suns,114,102,L,PHX @ LAL,2012-11-16
0021200131,22012,Boston Celtics,Toronto Raptors,107,89,W,BOS vs. TOR,2012-11-17
0021200132,22012,Los Angeles Clippers,Chicago Bulls,101,80,W,LAC vs. CHI,2012-11-17
0021200133,22012,Washington Wizards,Utah Jazz,76,83,W,UTA @ WAS,2012-11-17
0021200134,22012,Charlotte Hornets,Memphis Grizzlies,87,94,L,CHA vs. MEM,2012-11-17
0021200135,22012,Cleveland Cavaliers,Dallas Mavericks,95,103,L,CLE vs. DAL,2012-11-17
0021200136,22012,Milwaukee Bucks,New Orleans Pelicans,117,113,L,NOH @ MIL,2012-11-17
0021200137,22012,San Antonio Spurs,Denver Nuggets,126,100,L,DEN @ SAS,2012-11-17
0021200138,22012,Phoenix Suns,Miami Heat,88,97,L,PHX vs. MIA,2012-11-17
0021200139,22012,New York Knicks,Indiana Pacers,88,76,L,IND @ NYK,2012-11-18
0021200140,22012,Toronto Raptors,Orlando Magic,97,86,L,ORL @ TOR,2012-11-18
0021200141,22012,Philadelphia 76ers,Cleveland Cavaliers,86,79,W,PHI vs. CLE,2012-11-18
0021200142,22012,Sacramento Kings,Brooklyn Nets,90,99,L,SAC vs. BKN,2012-11-18
0021200143,22012,Oklahoma City Thunder,Golden State Warriors,119,109,W,OKC vs. GSW,2012-11-18
0021200144,22012,Detroit Pistons,Boston Celtics,103,83,W,DET vs. BOS,2012-11-18
0021200145,22012,Portland Trail Blazers,Chicago Bulls,102,94,W,POR vs. CHI,2012-11-18
0021200146,22012,Los Angeles Lakers,Houston Rockets,119,108,L,HOU @ LAL,2012-11-18
0021200147,22012,Washington Wizards,Indiana Pacers,89,96,W,IND @ WAS,2012-11-19
0021200148,22012,Charlotte Hornets,Milwaukee Bucks,102,98,W,CHA vs. MIL,2012-11-19
0021200149,22012,Atlanta Hawks,Orlando Magic,81,72,W,ATL vs. ORL,2012-11-19
0021200150,22012,Memphis Grizzlies,Denver Nuggets,92,97,W,DEN @ MEM,2012-11-19
0021200151,22012,Dallas Mavericks,Golden State Warriors,101,105,W,GSW @ DAL,2012-11-19
0021200152,22012,San Antonio Spurs,Los Angeles Clippers,87,92,W,LAC @ SAS,2012-11-19
0021200153,22012,Utah Jazz,Houston Rockets,102,91,W,UTA vs. HOU,2012-11-19
0021200154,22012,Philadelphia 76ers,Toronto Raptors,106,98,L,TOR @ PHI,2012-11-20
0021200155,22012,New Orleans Pelicans,New York Knicks,80,102,W,NYK @ NOH,2012-11-20
0021200156,22012,Los Angeles Lakers,Brooklyn Nets,95,90,W,LAL vs. BKN,2012-11-20
0021200157,22012,Charlotte Hornets,Toronto Raptors,98,97,W,CHA vs. TOR,2012-11-21
0021200158,22012,Orlando Magic,Detroit Pistons,90,74,L,DET @ ORL,2012-11-21
0021200159,22012,Cleveland Cavaliers,Philadelphia 76ers,92,83,W,CLE vs. PHI,2012-11-21
0021200160,22012,Indiana Pacers,New Orleans Pelicans,115,107,L,NOH @ IND,2012-11-21
0021200161,22012,Boston Celtics,San Antonio Spurs,100,112,L,BOS vs. SAS,2012-11-21
0021200162,22012,Atlanta Hawks,Washington Wizards,101,100,W,ATL vs. WAS,2012-11-21
0021200163,22012,Miami Heat,Milwaukee Bucks,113,106,W,MIA vs. MIL,2012-11-21
0021200164,22012,Oklahoma City Thunder,Los Angeles Clippers,117,111,L,LAC @ OKC,2012-11-21
0021200165,22012,Houston Rockets,Chicago Bulls,93,89,W,HOU vs. CHI,2012-11-21
0021200166,22012,Minnesota Timberwolves,Denver Nuggets,94,101,L,MIN vs. DEN,2012-11-21
0021200167,22012,Dallas Mavericks,New York Knicks,114,111,W,DAL vs. NYK,2012-11-21
0021200168,22012,Phoenix Suns,Portland Trail Blazers,114,87,W,PHX vs. POR,2012-11-21
0021200169,22012,Sacramento Kings,Los Angeles Lakers,113,97,L,LAL @ SAC,2012-11-21
0021200170,22012,Golden State Warriors,Brooklyn Nets,102,93,W,GSW vs. BKN,2012-11-21
0021200171,22012,Charlotte Hornets,Atlanta Hawks,91,101,W,ATL @ CHA,2012-11-23
0021200172,22012,Orlando Magic,Cleveland Cavaliers,108,104,W,ORL vs. CLE,2012-11-23
0021200173,22012,Boston Celtics,Oklahoma City Thunder,108,100,L,OKC @ BOS,2012-11-23
0021200174,22012,Brooklyn Nets,Los Angeles Clippers,86,76,L,LAC @ BKN,2012-11-23
0021200175,22012,Detroit Pistons,Toronto Raptors,91,90,W,DET vs. TOR,2012-11-23
0021200176,22012,Indiana Pacers,San Antonio Spurs,97,104,L,IND vs. SAS,2012-11-23
0021200177,22012,Memphis Grizzlies,Los Angeles Lakers,106,98,W,MEM vs. LAL,2012-11-23
0021200178,22012,Houston Rockets,New York Knicks,131,103,L,NYK @ HOU,2012-11-23
0021200179,22012,Denver Nuggets,Golden State Warriors,102,91,L,GSW @ DEN,2012-11-23
0021200180,22012,Utah Jazz,Sacramento Kings,104,102,W,UTA vs. SAC,2012-11-23
0021200181,22012,Phoenix Suns,New Orleans Pelicans,111,108,W,PHX vs. NOH,2012-11-23
0021200182,22012,Portland Trail Blazers,Minnesota Timberwolves,103,95,W,POR vs. MIN,2012-11-23
0021200183,22012,Philadelphia 76ers,Oklahoma City Thunder,109,116,L,PHI vs. OKC,2012-11-24
0021200184,22012,Washington Wizards,Charlotte Hornets,106,108,W,CHA @ WAS,2012-11-24
0021200185,22012,Atlanta Hawks,Los Angeles Clippers,104,93,L,LAC @ ATL,2012-11-24
0021200186,22012,Miami Heat,Cleveland Cavaliers,110,108,W,MIA vs. CLE,2012-11-24
0021200187,22012,Dallas Mavericks,Los Angeles Lakers,89,115,L,DAL vs. LAL,2012-11-24
0021200188,22012,Milwaukee Bucks,Chicago Bulls,86,93,L,MIL vs. CHI,2012-11-24
0021200189,22012,Sacramento Kings,Utah Jazz,108,97,L,UTA @ SAC,2012-11-24
0021200190,22012,Golden State Warriors,Minnesota Timberwolves,96,85,W,GSW vs. MIN,2012-11-24
0021200191,22012,Toronto Raptors,San Antonio Spurs,106,111,W,SAS @ TOR,2012-11-25
0021200192,22012,New York Knicks,Detroit Pistons,121,100,W,NYK vs. DET,2012-11-25
0021200193,22012,Brooklyn Nets,Portland Trail Blazers,98,85,W,BKN vs. POR,2012-11-25
0021200194,22012,Philadelphia 76ers,Phoenix Suns,104,101,W,PHI vs. PHX,2012-11-25
0021200195,22012,Orlando Magic,Boston Celtics,110,116,W,BOS @ ORL,2012-11-25
0021200196,22012,Denver Nuggets,New Orleans Pelicans,102,84,W,DEN vs. NOH,2012-11-25
0021200197,22012,Washington Wizards,San Antonio Spurs,92,118,W,SAS @ WAS,2012-11-26
0021200198,22012,Detroit Pistons,Portland Trail Blazers,108,101,W,DET vs. POR,2012-11-26
0021200199,22012,Chicago Bulls,Milwaukee Bucks,92,93,L,CHI vs. MIL,2012-11-26
0021200200,22012,Memphis Grizzlies,Cleveland Cavaliers,84,78,L,CLE @ MEM,2012-11-26
0021200201,22012,Oklahoma City Thunder,Charlotte Hornets,114,69,W,OKC vs. CHA,2012-11-26
0021200202,22012,Utah Jazz,Denver Nuggets,105,103,W,UTA vs. DEN,2012-11-26
0021200203,22012,Los Angeles Clippers,New Orleans Pelicans,98,105,L,LAC vs. NOH,2012-11-26
0021200204,22012,Philadelphia 76ers,Dallas Mavericks,100,98,W,PHI vs. DAL,2012-11-27
0021200205,22012,Cleveland Cavaliers,Phoenix Suns,78,91,L,CLE vs. PHX,2012-11-27
0021200206,22012,Houston Rockets,Toronto Raptors,117,101,W,HOU vs. TOR,2012-11-27
0021200207,22012,Sacramento Kings,Minnesota Timberwolves,89,97,W,MIN @ SAC,2012-11-27
0021200208,22012,Los Angeles Lakers,Indiana Pacers,77,79,L,LAL vs. IND,2012-11-27
0021200209,22012,Washington Wizards,Portland Trail Blazers,84,82,W,WAS vs. POR,2012-11-28
0021200210,22012,Orlando Magic,San Antonio Spurs,89,110,W,SAS @ ORL,2012-11-28
0021200211,22012,Boston Celtics,Brooklyn Nets,83,95,W,BKN @ BOS,2012-11-28
